TF,target,importance
HEYL,RGS4,17.84422755411497
ANXA1,DAB2,17.784769137068594
SOX18,CRIP2,17.781007757163803
ANXA1,KDELR3,17.747647572955387
KLF4,PRELP,17.72796043531713
KLF4,EGR1,17.704790768641463
CD59,TUBB6,17.69198245631944
JUN,SLCO2A1,17.68805828205615
SOX18,ESAM,17.679179325474646
ANXA1,PDGFB,17.677839634314644
ATF3,SERPINE1,17.67764242369052
CEBPD,RND1,17.67142469956512
ATF3,APOLD1,17.667705399511583
NR2F2,F11R,17.66173772262957
EPAS1,ID1,17.658319285971235
CD59,DBNDD2,17.654587622595873
ETV1,EFNA1,17.642096823768483
KLF9,CLEC3B,17.63066627846218
KLF4,CCDC80,17.62202275472899
MEOX1,IGFBP7,17.62102625053858
DAB2,RASSF9,17.594691872331598
EPAS1,TINAGL1,17.594314920185045
DAB2,PDGFRL,17.588935471667188
ANXA1,ATP8B1,17.55678027911967
CD59,SELENOM,17.55655403551714
ODC1,SERPINH1,17.524824233265935
KLF5,GAP43,17.518785683154846
TBX1,TGFBI,17.49528830130715
TCF15,PLTP,17.493142752185985
LEF1,TSPAN8,17.491815709495377
PEG3,IGFBP4,17.48799330119012
CD59,PHLDA1,17.464208980279178
HIVEP3,UBE2QL1,17.44980360351222
MEOX1,ECSCR,17.441030348159508
TCF15,SPARCL1,17.422476873250584
TBX1,GSTM1,17.41186519436598
TBX1,EBPL,17.410124465622456
ATF3,RGS16,17.37860816613192
SOX7,ARRDC4,17.365319113498323
KLF9,SCN3A,17.348307722215704
HTATIP2,HSP90B1,17.331571993300173
HOXD9,CLEC3B,17.31186733590237
PROX1,SERPINE2,17.29560662757445
MAFB,TFPI,17.29443857213428
SCX,AXL,17.287479675637663
TBX1,PLAT,17.27645729439744
PRNP,ATP8B1,17.271951310895204
KLF4,VKORC1,17.256966538538848
TBX1,ECSCR,17.249071286928913
IRF6,JUP,17.24406298334601
TBX1,FCGRT,17.24374529657765
PROX1,CST6,17.243315544202712
EZH2,CDCA8,17.232984684004784
CD59,PLS3,17.210685736107983
ODC1,NQO1,17.200666028314117
KLF5,EGFL7,17.200601778790436
PROX1,KRT17,17.200477202365526
PRNP,MCAM,17.186917657618338
SOX18,PODXL,17.16492494321708
ERG,DAB2,17.14141495676967
KLF9,KDR,17.137869887831766
NR4A1,MAL,17.13178274106752
PROX1,LBP,17.125099220902417
NR2F2,SERPING1,17.117301737085107
ANXA1,HTATIP2,17.107421100032226
PROX1,PTPRN2,17.100572993148102
ARG1,RCAN2,17.089680568325317
KLF4,MAL,17.083811145157195
NR2F2,TSPAN12,17.081835597757866
HOXD10,TRIM47,17.074792541307264
KLF9,LTBP4,17.067574313396044
ERG,TGM2,17.043086298391454
MYC,HS3ST1,17.04298427674666
ODC1,RAI14,17.018924702710095
HTATIP2,FXN,17.01351301149259
HTATIP2,DYSF,17.00896381590768
FOSL1,PLAT,16.99683186098265
DAB2,MKI67,16.992738017083788
HMGN3,FILIP1L,16.979387407989083
JUN,FAM110D,16.968367908302067
BARX1,RARRES2,16.913982356330376
SOX7,P3H4,16.913735231744866
HTATIP2,CCDC80,16.905863389205443
TWIST2,FLNC,16.897731191999767
KLF4,HSPB1,16.8919572475832
ODC1,MAP1B,16.887683276297146
PRNP,HSP90B1,16.887454098568693
MEOX1,ANGPTL4,16.873341570872363
ODC1,SEMA6D,16.871852392630952
HMGN3,ATF3,16.86658378350357
SOX7,PLK2,16.862308284177292
KLF5,PLAT,16.852136225258814
PLAGL1,HEYL,16.850958535561464
SNAI1,HBEGF,16.843103106500543
SOX17,VWA1,16.830588309370476
NR2F2,TGM2,16.830460370146678
TBX1,SMAGP,16.811889051625844
EZH2,TNFRSF12A,16.810116274615144
PIR,IRF6,16.805226210627822
SOX18,VWA1,16.784455584792145
HOXD9,TAL1,16.77992920415838
DAB2,FAM111A,16.768745966444627
CD59,SLC9A3R2,16.764323946301186
ID1,PROM1,16.74761518945026
HOXD9,GPM6A,16.74428564157369
EPAS1,JAG2,16.73265728478285
DAB2,CCDC80,16.725094139243456
HOXD10,BNIP3,16.723738318469664
CD59,CAV1,16.7236984486906
ANXA1,QDPR,16.711887157910088
PROX1,KANK3,16.697951255974615
CREB3L1,ADGRG1,16.695291454425078
SOX17,SORBS2,16.691433263426948
PRNP,CKAP4,16.690934094697635
KLF4,ANGPT2,16.68537524696956
PLAGL1,NR4A2,16.68399897666914
ANXA1,DNPH1,16.663878614313667
PROX1,RAMP3,16.66004887257877
ODC1,GJA1,16.64164266370078
KLF9,F11R,16.637416173907187
PRDM1,CREB3L1,16.62848608630413
HOXD10,CCDC80,16.616021046752177
PHLDA2,GPR4,16.615090905887676
HTATIP2,UROD,16.60305008231702
TCF15,FAM83B,16.600416211855915
DUSP22,CDCA8,16.59566064876812
MEOX1,PDLIM4,16.594879388745788
TAL1,SNCG,16.59459885761771
CD59,NOS3,16.57681686470747
GATA2,EMCN,16.57421564531564
ANXA1,PLS3,16.56975687886289
TBX1,COLEC12,16.56125754534118
PRNP,MMD,16.557597884512766
SOX18,CALCRL,16.55247500959136
KLF4,NBL1,16.552399460224184
EZH2,SPC24,16.549284349139104
KLF5,BNIP3,16.547560356924645
FOSL1,TMX4,16.54134239976085
ANXA1,FXN,16.5309178231443
HOXD9,LMCD1,16.527648006598938
PROX1,SMAGP,16.524866040000237
HMGN3,UROD,16.51941241227122
TAL1,LTBP4,16.516922439109962
HES1,RGS16,16.515046017146215
TBX1,PMVK,16.513141445310307
HIVEP3,FGL2,16.506007882632442
NR2F2,CP,16.505111750708846
DAB2,BNIP3,16.499910478108472
ATF3,KLF4,16.486434584954825
MEOX1,MYCT1,16.48574275819891
SOX18,HTRA1,16.4812007892693
KLF9,ADGRF5,16.467756843930974
FOS,EFEMP2,16.465624991150513
ARG1,CNKSR3,16.45496387419938
ATF3,ITGB4,16.443067532024642
SOX17,GJA4,16.440945055934144
SOX18,RHOJ,16.438785027834165
DAB2,VKORC1,16.42811363978731
TBX1,MAGED1,16.41300056153516
HIVEP3,MUSTN1,16.405891444735694
OSR1,HSPB1,16.395080381767908
MYLK,SEMA6D,16.384438916038768
PRNP,DBNDD2,16.377976861770748
TAL1,GPM6A,16.374732170409658
PRNP,ECSCR,16.36938747547261
HOXD10,HSP90B1,16.362594135558528
PRNP,VIM,16.3448213792768
ATF3,INSIG1,16.34280728033476
FOSL1,NOS3,16.33070698635643
ID1,TIMP4,16.31239001567998
TBX1,CLIC2,16.31129734634006
HIVEP3,IGFBP4,16.30953294289718
MYC,ADGRL4,16.298410608703946
HOXD10,FLT4,16.298001858624133
NR2F2,CTSK,16.293351992801888
ANXA1,FLNC,16.28919471697211
DAB2,ARRDC4,16.287887952543045
JUN,KANK3,16.28714878731349
HOXD9,CTNNAL1,16.263759321617556
MAFB,CP,16.243975202341733
PRNP,PLK2,16.23795859142941
ID1,SPARCL1,16.236764172315084
ANXA1,TRIM47,16.2365015619811
CEBPD,IGFBP7,16.231835784587027
NR4A1,MRPS26,16.229833941738203
CD59,COL4A2,16.227535253287215
NR2F2,KLF4,16.20537870089243
HES1,JUN,16.205160300426527
HOXD9,ITGB4,16.197067550218236
ANXA1,CST6,16.192911028797134
PHLDA2,ARHGAP29,16.17517587517934
ANXA1,CXCL16,16.174612663279802
TCF15,KLC3,16.142084739538873
TAL1,MMRN1,16.138236119017428
ODC1,EMP1,16.13794187952629
SOX18,KDR,16.121484283893903
CD59,ELOVL1,16.11742256096782
HTATIP2,CRIP2,16.100559756479402
SOX18,CD200,16.097936287462424
IRF6,NDRG1,16.082746569375093
PRNP,VWA1,16.064017378960767
NR4A3,PRDM1,16.059059193599612
PHLDA2,APOLD1,16.057005011637514
HOXD9,LTBP4,16.050522342246563
IRF6,PDLIM4,16.04351790356348
PIR,AVPI1,16.034449459235567
KLF4,HES1,16.011817442448553
EPAS1,TM4SF1,15.993228123963423
IRF8,CCR6,15.986744211369171
NR4A1,CCL21,15.968246526311143
PRNP,PLS3,15.940737857586292
NR2F2,TUBB2A,15.935687022544816
HMGN3,FN1,15.927483815729948
PROX1,CLIC2,15.921567343327649
PROX1,MEOX1,15.917403082337112
FOSL1,CREB3L1,15.91414641157471
DAB2,ADGRL4,15.913466616672892
FOSL1,LAMA5,15.913134850852915
ERG,NR2F2,15.906666430541616
PRNP,LAMA5,15.899969749380023
KLF4,S100A16,15.896896602436243
HES1,EGR1,15.891878281010639
FOSB,HES1,15.880102198895315
FOSL1,TSC22D1,15.870791669091243
GATA2,TIMP4,15.866992731958588
ANXA1,PDIA4,15.84984099925678
ANXA1,CNKSR3,15.849292544187964
SOX17,PLS3,15.846876018042009
KLF4,CLTB,15.830666643093853
DAB2,CD200,15.828950667549
ODC1,SPRY1,15.819784449006644
TBX1,RCAN2,15.817984167929518
ANXA1,GIPC1,15.811307194718868
FOXC1,SPSB1,15.801603101904723
PROX1,GIMAP4,15.800225804872932
HTATIP2,MAGED1,15.781748901216716
ANXA1,PLAT,15.779404910811412
GATA2,PTPRN2,15.776737552167658
PRNP,PRSS23,15.770366847159533
EZH2,GLRX5,15.76375727757647
HOXD9,PTGFRN,15.75955115449495
FOSL1,KITLG,15.757167955512257
HOXD10,GLRX5,15.744937180359546
HIVEP3,FCGRT,15.71895615784497
HTATIP2,LGMN,15.70439785730554
ANXA1,UCHL1,15.692921891528062
ERG,COL8A2,15.692382856634636
FOXF1,ACER2,15.668038106881522
HOXD10,FLNC,15.66635441475652
CD59,PGF,15.652631248251053
ANXA1,UGDH,15.644766268151718
PHLDA2,CD200,15.641351470677838
ANXA1,ITGB4,15.640627485130752
TBX1,PRSS23,15.640517557140344
HTATIP2,ANXA1,15.638460586956196
NR2F2,ERG,15.636143026252507
HOXD9,TGM2,15.631714257019937
HIVEP3,CYP4B1,15.615993966373512
JUN,KLF4,15.612248027921563
EZH2,CDH5,15.605630703158557
NR2F2,ST6GALNAC2,15.603436858071067
ARG1,IGSF3,15.60201700230776
ODC1,ADGRG1,15.59720227496187
KLF4,MALL,15.560685730505709
DAB2,FCGRT,15.558890685181428
KLF5,SERPINE1,15.55805964337217
EGR1,HBEGF,15.55459892081007
EGR4,FAM83A,15.54671162348635
DAB2,TXNDC5,15.535856032477605
PRNP,APOLD1,15.527396570607388
SNAI1,SEMA6D,15.499705920894376
KLF9,CXCL12,15.495967797439471
HMGN3,SDF2L1,15.494930455961404
CEBPD,FAM110D,15.494195411150448
FOSB,EFEMP2,15.481477838596085
KLF4,NR2F2,15.458578261954028
ATF3,DNAJB1,15.456974351744545
ATF3,BACE2,15.419748671511766
MECOM,MRPS26,15.399943986373517
ARG1,GLRX5,15.397598423266107
PRNP,CDH5,15.394095368686527
KLF5,FN1,15.39404828394612
MEOX1,ARHGAP29,15.388960500562549
PROX1,ACTG2,15.38607787152606
FOSB,MAFB,15.383521178231454
ANXA1,MCM6,15.371635830495936
KLF4,EMILIN1,15.359693640294216
NR2F2,GATA2,15.35919191139676
KLF5,TNFRSF12A,15.328363006007919
IRF6,TWF1,15.308126671352397
SOX18,IGFBP7,15.30195013108746
ESRP1,WFDC2,15.290792921822039
FOS,HES1,15.280922134004635
KLF5,ARRDC4,15.271225839830425
CD59,ADGRL4,15.26554409082414
SNAI1,KITLG,15.257789415523069
EPAS1,SLC9A3R2,15.25484955390004
EZH2,UBE2QL1,15.246437306199358
SOX15,CYYR1,15.245849502691833
SOX18,MALL,15.238089097263556
ODC1,MFGE8,15.227966764897861
TBX1,NAAA,15.224720264511758
TBX1,KLF4,15.204521541964992
PIR,RAI14,15.185100993536352
IRF6,EMP1,15.180143469526817
NR2F2,CLIC2,15.17827191967073
PROX1,CALCRL,15.168795979168946
PROX1,MUSTN1,15.160830957975515
TBX1,NSG1,15.148159456105901
PROX1,DSP,15.142296841462406
GATA2,PRELP,15.13812542447835
FOSL1,TM4SF1,15.13459640895767
ANXA1,TFRC,15.130311052313978
TBX1,CP,15.123380572676464
PROX1,GIMAP5,15.106743815375214
HOXD9,ANGPT2,15.098216370159976
PROX1,HSPB1,15.097833514421513
PRNP,COL18A1,15.091752315605786
MECOM,HMOX1,15.085302595201437
DAB2,PDLIM4,15.081396889671753
ERG,ODC1,15.076588984858928
GRHL3,IGSF3,15.076150723391327
NR2F2,SCN1B,15.070776371891881
TBX1,SDC4,15.065008156038378
NR2F2,DBNDD2,15.058639406452983
SOX15,NRP1,15.045947089514222
PROX1,CYB561,15.025438291606154
MEOX1,PTGFRN,15.02279876663457
KLF4,CP,15.018193225594127
GATA2,CYP4B1,15.01317747788897
TBX1,IL18,15.010861014180758
DAB2,CALD1,15.008713461552258
HOXD9,ENPEP,15.006826028592121
MEOX1,RHOJ,15.002378450406054
SOX15,TCF15,14.986604275260097
IRF6,LGALS1,14.981010776326373
ARG1,BOK,14.975018774714199
NR2F2,SMPDL3A,14.971276438521524
ARG1,MMP14,14.96766216850851
PRNP,COL4A2,14.954271251763117
ANXA1,APOLD1,14.950788483111435
NR2F2,BACE2,14.945265383792531
ODC1,C1R,14.939556773365272
KLF5,GRB10,14.935754327417927
TCF15,KITLG,14.930644610185098
FOSL1,FAM111A,14.924805627537388
HOXD9,DSP,14.909034116832233
KLF5,HTRA1,14.907465741600369
NR2F2,LMCD1,14.902226330522193
FOXF1,SOX17,14.884620859936685
KLF4,LBP,14.88076525550434
MEOX1,PABPC4,14.879814572537404
NR2F2,S100A6,14.872876378734732
PRNP,CD59,14.872110259601333
TBX1,PKHD1L1,14.858902987636272
SOX18,S100A16,14.842656286496924
PROX1,KDR,14.841989877109986
MEOX1,IL18,14.84125809717015
ATF3,TNFRSF12A,14.836357687518971
MEOX1,CLIC2,14.821895096156714
HOXD10,UCHL1,14.812256749582719
PHLDA2,EDNRB,14.80634488321835
DUSP22,PLTP,14.802495955347787
PRNP,DAB2,14.77756286858117
ERG,RHOJ,14.768484017458102
HMGN3,TFRC,14.76584261310284
SOX9,RARRES2,14.764900328911834
KLF4,CD9,14.749360201144764
KLF9,ST6GALNAC2,14.748522616804868
JUN,TMEM176A,14.745818145305169
KLF9,RHOJ,14.744845278518953
ERG,ITGB4,14.744576050243285
TBX1,CALD1,14.73647333031201
TBX1,GLTP,14.734894683673117
DAB2,HIGD1A,14.731810509937356
ID4,KLF4,14.73150072838986
IRF6,LMO1,14.729281278117654
NR2F2,TIE1,14.727552781039744
SOX18,TIE1,14.708670704163314
PRNP,SMAGP,14.692086603275065
BARX1,NR4A2,14.687817213413416
DAB2,ERG,14.68622645268655
ANXA1,PRSS23,14.641426955961762
HOXD10,TTC9,14.639274458094741
HIVEP3,RARRES2,14.608685242368411
PRDM1,INSIG1,14.597820825090796
CD59,LAMA5,14.589061888401886
SOX15,FAM89A,14.567956386412186
ODC1,VIM,14.560245265821868
FOSB,NR4A2,14.557550668895697
DAB2,TIE1,14.556285835940775
JUN,APOE,14.556012741310315
NR2F2,MMP14,14.553439975943938
ATF3,BCR,14.548064603559514
PLAGL1,IGFBP4,14.547106280226648
FOSL1,TUBB6,14.5447980930485
MYLK,TMEM176B,14.540517154957914
KLF9,HOXD9,14.534747218966062
MYLK,TFPI,14.523275938877337
SOX7,TRIM47,14.516788229410228
MYC,HTATIP2,14.506084942363671
MYLK,RSAD2,14.493539811013184
PRRX1,MYL9,14.490906813286257
JUN,PTPRB,14.489499335873603
FOS,TSPAN12,14.482116300239523
IRF6,F11R,14.48095935505268
PROX1,TGM2,14.479928614871278
ODC1,PABPC4,14.467587865285847
ERG,ITGA6,14.464048077749126
SOX17,TRIM47,14.462634186591634
SOX18,TGM2,14.461636716787247
DAB2,PARVA,14.44286132054021
EPAS1,DLC1,14.439629696501052
SOX18,F11R,14.435347322262606
KLF4,TINAGL1,14.435310280795642
HOXD10,CD9,14.429601101179532
KLF9,PTGFRN,14.418694682953806
ANXA1,HSPB8,14.417901550890681
KLF9,RAMP3,14.411885648551253
FOS,KLF9,14.406121365191172
MEOX1,DYNLL1,14.405957164603722
ZFPM1,CCND1,14.401095139686475
KLF4,ELOVL1,14.379354502564919
DAB2,FLT4,14.378007993579963
NR2F2,PAWR,14.374438218890663
ZFPM1,DYNLL1,14.358396903226916
SOX18,SGK1,14.351926184882197
SOX17,JAG2,14.339698112812586
ODC1,CREB3L1,14.332093246453907
KLF9,FXYD6,14.300972876365666
ANXA1,GAP43,14.300471409801258
HOXD9,SCN3A,14.299899477566647
NR4A1,TBX1,14.299028689489713
KLF9,RASAL2,14.297936093507635
GATA2,RELN,14.285782750940871
PRNP,KITLG,14.278559404189316
FOSL1,COL18A1,14.266080679299622
PRNP,PODXL,14.260029329016929
ID1,WFDC2,14.255517304769558
TAL1,CTNNAL1,14.250694487626815
PRNP,CDH13,14.249873753449563
HOXD9,KLF4,14.2424085130847
CD59,IGFBP7,14.242383056234043
NR4A2,FOSB,14.240717509527233
SOX9,COL1A1,14.240491924446708
KLF5,RASSF9,14.238238129841584
HOXD9,ACTG2,14.234509125188142
ID1,TM4SF1,14.227963147703374
EZH2,SERPINH1,14.22772741590252
CD59,ADGRF5,14.217604969654468
HTATIP2,COL18A1,14.207847371204691
ANXA1,JUP,14.194525656644393
EPAS1,FABP4,14.181225214199614
ANXA1,LGMN,14.178162521282662
NR2F2,CPE,14.177762259136705
HIVEP3,ODC1,14.161347057313954
MAFB,GPR182,14.159620048798208
MYC,SAPCD1,14.158806556137357
TBX1,PTCH1,14.145312606575466
PRNP,SORBS2,14.139888219715303
HOXD9,UNC5B,14.1281570767142
SNAI1,ERRFI1,14.126638855856115
PRNP,ELOVL1,14.124869129988005
BARX1,UGDH,14.123965412722288
KLF9,TIMP4,14.117691205562952
MYLK,ENG,14.116321355170289
GATA2,NRARP,14.111488558216957
ID1,CYYR1,14.107358985909407
FOSB,SGK1,14.100330456958263
SNAI1,FLT1,14.097506667453395
KLF9,PXDC1,14.09247520470651
HIVEP3,IL18,14.086246806295224
EZH2,GAP43,14.08389932529117
MEOX1,BNIP3,14.056141765510121
EZH2,PERP,14.047748329589986
KLF5,CNKSR3,14.04756757244507
EPAS1,KITLG,14.044858495076845
SOX7,PTGFRN,14.04072443328391
HTATIP2,LMO1,14.035130239445756
HIVEP3,EMILIN1,14.03302922216614
ANXA1,CLTB,14.02847139679821
OVOL1,TFPI,14.024445701445844
MYC,BAG3,14.01368984841397
MAFB,EFEMP2,14.00272282002885
EPAS1,RGCC,14.00171672689815
PRNP,PDGFA,13.973329712631067
ANXA1,SDF2L1,13.97015969197082
MEOX1,RASIP1,13.96859034881057
EPAS1,TSPAN7,13.961691640849029
PRNP,DLGAP5,13.960965288002265
MAFB,CLEC14A,13.960686404778398
HOXD10,ARHGAP29,13.960444547494104
HOXD9,PROX1,13.95292626653206
GATA2,ANGPT2,13.947689115473102
EZH2,DCTPP1,13.943125603912616
PIR,MALL,13.940786046996948
EZH2,HSP90B1,13.934104644893907
HOXD10,FXYD6,13.933353189143626
KLF9,RGCC,13.930061022852657
MECOM,SPARC,13.929476997839437
FOSL1,EMP1,13.928505464110934
MEOX1,STARD10,13.927259583662945
ERG,AEBP1,13.91567678955055
ANXA1,GLTP,13.91117995998236
PRNP,FN1,13.905210521971501
DAB2,LANCL1,13.90124397973377
SOX9,IGFBP4,13.894707200865417
PROX1,LTBP4,13.890251682227337
SOX18,NAAA,13.889279567882333
VDR,SLCO2A1,13.88252935434893
ERG,KLF9,13.879006776331222
ANXA1,TTC9,13.865023710259619
EPAS1,GJA4,13.851163593266179
DAB2,GPX7,13.84625641728838
ANXA1,AVPI1,13.842500526207603
SNAI1,P2RY6,13.842203559705725
VDR,EGR1,13.834993795691528
KLF9,SNCG,13.828051909589806
TBX1,TIE1,13.805305643827843
EPAS1,PROM1,13.799864628875321
MECOM,NQO1,13.793583005297974
SNAI1,MEOX1,13.793089876599506
VDR,TMEM176B,13.77853216508824
EGR1,PHLDA1,13.778478475292722
EZH2,S100A4,13.776573789068227
PRNP,PLVAP,13.77189563652662
DUSP22,S100A16,13.767817583006433
KLF9,ERRFI1,13.764738172066702
NR2F2,KANK3,13.758966545122957
FOSB,KLF4,13.75738405813576
PROX1,ENPEP,13.756222821126775
SOX18,LTBP4,13.748801043446651
ATF3,VIM,13.748246471597977
ATF3,APOE,13.743803864368918
PROX1,CAV1,13.742185708487101
MYC,PLAT,13.739044673323193
PRNP,FOSL1,13.734688874807938
DAB2,MRC1,13.723831254825205
ODC1,ARRDC4,13.718419966096192
HOXD10,SEMA3D,13.71352651518318
KLF4,RELN,13.712213925297155
PROX1,DBNDD2,13.710747569544214
SOX7,PDGFB,13.698645569633642
HMGN3,CCNE1,13.68989586333248
PHLDA2,NDRG1,13.689051048342092
KLF9,CYB561,13.682057891355088
JUN,HSPB1,13.67082774869415
ODC1,DBNDD2,13.648353450648912
ODC1,PTGS2,13.630568918558714
GATA2,TFPI,13.625367038246708
HMGN3,CD200,13.62160474161804
TBX1,SPNS2,13.617943622587509
MECOM,SEC11C,13.61491005246994
KLF9,TSC22D1,13.609343907646522
DAB2,NDRG1,13.605564435124661
NR2F2,FILIP1L,13.605283366350765
HTATIP2,HMGN3,13.596232509780037
KLF9,CTNNAL1,13.58597932916495
ANXA1,PAM,13.582139638359024
IRF8,DLK1,13.576493054438032
EZH2,COL18A1,13.576034598888514
KLF4,ATF3,13.56926204186054
TBX1,GIMAP4,13.568823194037504
ANXA1,GCLM,13.567646537377842
ID1,LDHB,13.563826176645327
TBX1,RASIP1,13.557047012609841
SOX18,TGFBI,13.553966631682442
HOXD9,COLEC12,13.550795748516178
MYC,HBEGF,13.547127375829412
ANXA1,INSIG1,13.546974399163098
ATF3,TMEM176A,13.542052368130868
ODC1,NOCT,13.541844859879822
KLF9,VKORC1,13.533091041761343
HMGN3,HRAS,13.525139344791768
KLF4,ECSCR,13.515613903842684
PITX1,ESRP1,13.509624767890823
EPAS1,MKI67,13.50460597770022
EPAS1,MECOM,13.503364552170298
KLF4,LMCD1,13.501923704724119
SOX15,FABP4,13.491439545933918
KLF9,PROX1,13.490953632913154
FOS,EGR1,13.490870336381116
CD59,MCAM,13.489035387114118
DAB2,RHOJ,13.488457382006
ID1,EPAS1,13.488182700463172
NR4A3,UGDH,13.487111824643275
ANXA1,PRNP,13.485830771098462
MECOM,NES,13.470683368812562
PHLDA2,PLOD2,13.45210393863711
HTATIP2,DHFR,13.448548083885457
HOXD10,PAM,13.444937537305083
MYC,EMCN,13.444547052038963
PRNP,BOK,13.441061234331322
SOX7,CDH5,13.405496010472516
GATA2,TSPAN12,13.400730336865333
HMGN3,TSPAN17,13.371933601166546
TAL1,CLU,13.368589946267711
ATF3,MFGE8,13.366177284498553
PROX1,NR2F2,13.349374501856898
ARG1,DBI,13.344749200807204
HMGN3,TM4SF1,13.340889481144172
KLF9,PTPRN2,13.338537616220115
PEG3,ERRFI1,13.326617719383735
PRNP,CALD1,13.320734775309267
SOX18,DYSF,13.29399847605927
MEOX1,SERPINH1,13.291218709902102
NR2F2,PKHD1L1,13.289056972453096
PRNP,GLRX5,13.284252763093477
HOXD9,CCL21,13.283919267568645
DAB2,GRB10,13.282235468429484
TBX1,ERG,13.276118766788674
ANXA1,CKB,13.273927698040664
TCF15,LNX1,13.26675058542081
MECOM,SORBS2,13.261521313997784
ERG,P3H3,13.257647688781715
MECOM,BCR,13.256725793574383
HES1,FAM110D,13.24623334635769
TBX1,KRT17,13.244990088716166
DAB2,MCM6,13.244145619940655
NR2F2,COLEC12,13.230321480955142
DAB2,TWF1,13.224576820553182
CD59,PRSS23,13.217209642433918
EZH2,EMP1,13.208975102049457
MECOM,CDH13,13.202834016955583
DAB2,GLTP,13.198827308369937
ID4,MIA,13.191841223746614
KLF4,TGM2,13.191443184132037
SNAI1,AVPI1,13.185616464130465
TAL1,ABI3BP,13.183496421523973
ARG1,FLT4,13.178046915610002
DAB2,KLHL4,13.17495302492514
LEF1,CYYR1,13.1591092040166
TCF15,TSPAN8,13.15726015910432
NR2F2,PRELP,13.150718758791122
HOXD9,CCDC80,13.147750269991029
KLF4,SLC9A3R2,13.132973093668118
ATF3,EPHA2,13.132233799752298
HOXD9,EMILIN1,13.130082432074543
NR2F2,CCND1,13.11836893025568
EPAS1,SORBS2,13.113671041841457
NR2F2,VKORC1,13.11298166969917
KLF4,DBNDD2,13.100161652627067
DAB2,PRSS23,13.095601248278012
KLF4,FOSB,13.064398294686162
CD59,TINAGL1,13.062613336163194
KLF9,KLF4,13.061335321942913
HOXD9,NBL1,13.059899820509024
SNAI1,PDGFA,13.057333926729449
ANXA1,ERG,13.044155198758771
ERG,EMP1,13.04124138852206
CD59,VWA1,13.039879340268763
ANXA1,TSC22D1,13.024660367318223
EPAS1,BCAM,13.023817147929591
DUSP22,SGO2,13.022211704151356
BARX1,RGS5,13.015817324209225
KLF5,FLNC,13.014675339095405
SOX18,TIMP3,12.995776226005425
HMGN3,GCLM,12.995088081446607
PRNP,PROCR,12.992551244272844
JUN,GIMAP4,12.992310475472744
PROX1,HOXD10,12.987420492278849
ATF3,FKBP9,12.984878620494099
HOXD9,KLF9,12.979149891411444
DUSP22,CALU,12.968777060190769
ODC1,PAWR,12.96864587105591
PROX1,PLAT,12.952941834683267
ANXA1,EBPL,12.94971705396476
DAB2,PDGFB,12.948706533709938
EZH2,LDAH,12.9381558460985
PHLDA2,INSIG1,12.937724703141619
ANXA1,COL4A2,12.93741077255731
PROX1,UBE2QL1,12.935730513476528
EZH2,CSRP2,12.9282969987176
PIR,MYH10,12.918617470233714
HTATIP2,MFGE8,12.912690586633477
ANXA1,COL5A2,12.912336006891305
SOX17,SOX18,12.905600346593593
CEBPD,LTBP1,12.896953986704613
MEOX1,PRSS23,12.895209131175129
HOXD10,ITPKC,12.893560862016859
SOX18,SOX17,12.879118003907116
MEOX1,SMAGP,12.875632380284058
PRNP,NOS3,12.872770527412747
KLF9,SERPINE2,12.869765771642962
MEOX1,PAWR,12.859123777860297
KLF9,NR2F2,12.858698923173172
PRDM1,SOX7,12.85260286504871
PROX1,EBPL,12.851253418103445
ARG1,GRB10,12.851086212275224
HOXD9,PLEKHA4,12.850839864373556
PRNP,ADGRG1,12.833691363456687
NR2F2,GRB10,12.831827274809386
EZH2,DYNLL1,12.824832909107231
SHOX2,RARRES2,12.82099043933322
NR4A1,PTPRN2,12.820937447579018
TAL1,SEMA3D,12.820181316008892
TBX1,C1S,12.819691960324365
PRNP,ISCA1,12.80467442487124
ID1,NDRG2,12.804545923422817
FOXF1,PROM1,12.804377615877188
HTATIP2,SPC24,12.79810575513536
ANXA1,PDPN,12.794356290483616
GATA2,PROX1,12.790668356372807
DLX5,RARRES2,12.789566378654692
ARG1,CALD1,12.789389267088556
JUN,EGLN3,12.786822506901384
HOXD9,TIMP3,12.784357119330139
HOXD10,NSG1,12.780702219648818
HOXD10,PPT1,12.764507674579352
MECOM,ITGA6,12.748367418659452
PHLDA2,ATF3,12.743484621719931
ODC1,MMRN1,12.735735588814604
HES1,NR4A1,12.733700305885728
HIVEP3,ENPEP,12.728159930946635
DAB2,GSTM1,12.72776053414569
SOX7,INSIG1,12.727120908326716
TAL1,FNDC1,12.720498077178373
LEF1,CKB,12.717094239536722
HMGN3,DYNLL1,12.715115715084275
EPAS1,CD177,12.712404092594076
TBX1,CDH5,12.712143160277945
TBX1,KRT16,12.708263198342722
PROX1,RHOJ,12.706278744660768
EZH2,COL5A2,12.699904947201881
JUN,SNCG,12.694646222955992
PROX1,TTC9,12.689077535705236
SOX15,BCAM,12.67925274649608
HTATIP2,FKBP9,12.678638404409357
ATF3,EFNA1,12.678371622890676
DAB2,ERRFI1,12.675456889633484
TBX1,EGFL7,12.672423098261161
SOX7,LAMA5,12.669361002825985
PIR,PGF,12.66819332704981
ODC1,TWF1,12.663506237027356
GATA2,SGK1,12.656760251900506
HOXD10,PLAT,12.655148645008055
